Name,ID,Industry
OIL COUNTRY TUBULAR LTD.,OILCOUNTUB,Oil Equipment & Services
ORIENTAL HOTELS LTD.,ORIENTHOT,Hotels & Resorts
OSWAL AGRO MILLS LTD.,OSWALAGRO,Trading & Distributors
INDIAN SUCROSE LTD.,INDSUCR,Sugar
RELIANCE INDUSTRIES LTD.,RELIANCE,Refineries & Marketing
Pil Italica Lifestyle Ltd,PILITA,Plastic Products - Consumer
RAYMOND LTD.,RAYMOND,Garments & Apparels
PIDILITE INDUSTRIES LTD.,PIDILITIND,Specialty Chemicals
PIX TRANSMISSIONS LTD.,PIXTRANS,Rubber
BIRLA CORPORATION LTD.,BIRLACORPN,Cement & Cement Products
SURYA ROSHNI LTD.,SURYAROSNI,Iron & Steel Products
PRIME SECURITIES LTD.,PRIMESECU,Other Financial Services
Prism Johnson Ltd,PRSMJOHNSN,Cement & Cement Products
Rain Industries Ltd,RAIN,Petrochemicals
AMJ Land Holdings Ltd,AMJLAND,Residential- Commercial Projects
PUNJAB COMMUNICATIONS LTD.-$,PUNJCOMMU,Telecom -  Equipment & Accessories
RSWM LTD.,RSWM,Other Textile Products
RAJSHREE SUGARS & CHEMICALS LTD.,RAJSREESUG,Sugar
RALLIS INDIA LTD.,RALLIS,Pesticides & Agrochemicals
SHREE RAMA NEWSPRINT LTD.,RAMANEWS,Paper & Paper Products
RAMA PAPER MILLS LTD.,RAMAPPR-B,Paper & Paper Products
RAPICUT CARBIDES LTD.,RAPICUT,Industrial Machinery
Welspun Specialty Solutions Ltd,WELSPLSOL,Iron & Steel Products
ROLTA INDIA LTD.,ROLTA,IT Enabled Services
RUBFILA INTERNATIONAL LTD.,RUBFILA,Tyres & Rubber Products
RUCHI SOYA INDUSTRIES LTD.,RUCHISOYA,Edible Oil
SALORA INTERNATIONAL LTD.,SALORAINTL,Trading & Distributors
JINDAL SAW LTD.,JINDALSAW,Iron & Steel Products
JK LAKSHMI CEMENT LTD.,JKLAKSHMI,Cement & Cement Products
SHREE CEMENT LTD.,SHREECEM,Cement & Cement Products
SHREE KRISHNA PAPER MILLS & INDUSTRIES LTD.,SKPMIL,Paper & Paper Products
RELIANCE INFRASTRUCTURE LTD.,RELINFRA,Electric Utilities
TATA POWER CO.LTD.,TATAPOWER,Electric Utilities
SPML Infra Limited,SPMLINFRA,Civil Construction
SUNDRAM FASTENERS LTD.,SUNDRMFAST,Fastener
SUNFLAG IRON & STEEL CO.LTD.,SUNFLAG,Iron & Steel
SWARAJ ENGINES LTD.,SWARAJENG,Diesel Engines
TATA ELXSI LTD.,TATAELXSI,Computers - Software & Consulting
ACC LTD.,ACC,Cement & Cement Products
THERMAX LTD.,THERMAX,Heavy Electrical Equipment
THIRUMALAI CHEMICALS LTD.,TIRUMALCHM,Commodity Chemicals
THOMAS COOK (INDIA) LTD.,THOMASCOOK,Tour- Travel Related Services
TIMEX GROUP INDIA LTD.-$,TIMEX,Gems- Jewellery And Watches
TOKYO PLAST INTERNATIONAL LTD.,TOKYOPLAST,Plastic Products - Consumer
TORRENT PHARMACEUTICALS LTD.,TORNTPHARM,Pharmaceuticals
TRANSCHEM LTD.-$,TRANSCHEM,Pharmaceuticals
AMBUJA CEMENTS LTD.,AMBUJACEM,Cement & Cement Products
UTL Industries Limited,UTLINDS,Residential- Commercial Projects
UNIPHOS ENTERPRISES LTD.,UNIPHOS,Trading - Chemicals
VARDHMAN HOLDINGS LTD.,VHL,Non Banking Financial Company (NBFC)
HINDALCO INDUSTRIES LTD.,HINDALCO,Aluminium
WEST COAST PAPER MILLS LTD.,WSTCSTPAPR,Paper & Paper Products
HINDUSTAN ORGANIC CHEMICALS LTD.,HOCL,Commodity Chemicals
MPIL CORPORATION LTD.,MPILCORPL,Other Financial Services
PASUPATI ACRYLON LTD.,PASUPTAC,Petrochemicals
Kore Foods Ltd,KORE,Other Food Products
PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.,PGHH,Personal Care
MUKAND LTD.,MUKANDLTD,Iron & Steel
Black Box Ltd,BBOX,IT Enabled Services
UCAL FUEL SYSTEMS LTD.,UCALFUEL,Auto Components & Equipments
HARRISONS MALAYALAM LTD.,HARRMALAYA,Tea & Coffee
FEDERAL BANK LTD.,FEDERALBNK,Private Sector Bank
TATA STEEL LTD.,TATASTEEL,Iron & Steel
SKF India Ltd,SKFINDIA,Bearings
ASHOK LEYLAND LTD.,ASHOKLEY,Commercial Vehicles
CUMMINS INDIA LTD.,CUMMINSIND,Diesel Engines
TATA COMMUNICATIONS LTD.,TATACOMM,Telecom - Cellular & Fixed line services
ABBOTT INDIA LTD.,ABBOTINDIA,Pharmaceuticals
BAJAJ HOLDINGS & INVESTMENT LTD.,BAJAJHLDNG,Holding Company
BHARAT FORGE LTD.,BHARATFORG,Castings & Forgings
ESCORTS LTD.,ESCORTS,Tractors
HINDUSTAN MOTORS LTD.,HINDMOTORS,Passenger Cars & Utility Vehicles
LARSEN & TOUBRO LTD.,LT,Engineering- Designing & Construction
MAHINDRA & MAHINDRA LTD.,M&M,Passenger Cars & Utility Vehicles
BOSCH LTD.,BOSCHLTD,Auto Components & Equipments
PREMIER LTD.,PREMIER,Engineering & Construction products
BHARAT PETROLEUM CORPORATION LTD.,BPCL,Refineries & Marketing
SIEMENS LTD.,SIEMENS,Heavy Electrical Equipment
TATA MOTORS LTD.,TATAMOTORS,Passenger Cars & Utility Vehicles
VOLTAS LTD.,VOLTAS,Air Conditioner
GREAT EASTERN SHIPPING CO.LTD.,GESHIP*,Shipping
DEEPAK FERTILISERS & PETROCHEMICALS CORPORATION LTD.,DEEPAKFERT,Commodity Chemicals
EXCEL INDUSTRIES LTD.,EXCELINDUS,Specialty Chemicals
Garware Hi-Tech Films Ltd,GRWRHITECH,Plastic Products - Industrial
GLAXOSMITHKLINE PHARMACEUTICALS LTD.,GLAXO,Pharmaceuticals
GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,GNFC,Commodity Chemicals
NOVARTIS INDIA LTD.,NOVARTIND,Pharmaceuticals
Sanofi India Ltd,SANOFI,Pharmaceuticals
PFIZER LTD.,PFIZER,Pharmaceuticals
GUJARAT STATE FERTILIZERS & CHEMICALS LTD.,GSFC,Fertilizers
HINDUSTAN UNILEVER LTD.,HINDUNILVR,Diversified FMCG
Akzo Nobel India Limited,AKZOINDIA,Paints
NOCIL LTD.,NOCIL,Specialty Chemicals
TATA CHEMICALS LTD.,TATACHEM,Commodity Chemicals
TAMILNADU PETROPRODUCTS LTD.,TNPETRO,Petrochemicals
ZUARI GLOBAL LTD.,ZUARIGLOB,Sugar
NESTLE INDIA LTD.,NESTLEIND,Packaged Foods
Tata Consumer Products Ltd,TATACONSUM,Tea & Coffee
ASIAN PAINTS LTD.,ASIANPAINT,Paints
BRITANNIA INDUSTRIES LTD.,BRITANNIA,Packaged Foods
COLGATE-PALMOLIVE (INDIA) LTD.,COLPAL,Personal Care
EIH LTD.,EIHOTEL,Hotels & Resorts
INDIAN HOTELS CO.LTD.,INDHOTEL,Hotels & Resorts
CASTROL INDIA LTD.,CASTROLIND,Lubricants
ITC LTD.,ITC,Diversified FMCG
APOLLO TYRES LTD.,APOLLOTYRE,Tyres & Rubber Products
CEAT LTD.,CEATLTD,Tyres & Rubber Products
MODI RUBBER LTD.,MODIRUBBER,Tyres & Rubber Products
FINOLEX INDUSTRIES LTD.,FINOLEXIND,Plastic Products - Industrial
SUNRISE INDUSTRIAL TRADERS LTD.,SUNRINV,Other Financial Services
GOLD ROCK INVESTMENTS LTD.,ZGOLDINV,Trading & Distributors
PEOPLES INVESTMENTS LTD.,PEOPLIN,Diversified Commercial Services
DALAL STREET INVESTMENTS LTD.,DSINVEST,Investment Company
CENTRUM CAPITAL LTD.,CENTRUM,Other Financial Services
TCI FINANCE LTD.,TCIFINANCE,Non Banking Financial Company (NBFC)
KRATOS ENERGY & INFRASTRUCTURE LTD.,KRATOSENER,Consulting Services
Antariksh Industries Ltd,ANTARIKSH,Residential- Commercial Projects
INDUSTRIAL INVESTMENT TRUST LTD.,IITL,Non Banking Financial Company (NBFC)
INDUSTRIAL & PRUDENTIAL INVESTMENTS CO.LTD.,INDPRUD,Investment Company
TATA INVESTMENT CORPORATION LTD.,TATAINVEST,Investment Company
JAYABHARAT CREDIT LTD.-$,JAYBHCR,Non Banking Financial Company (NBFC)
Prismx Global Ventures Ltd,PRISMX,Trading & Distributors
MOTOR & GENERAL FINANCE LTD.,MOTOGENFIN,Diversified Commercial Services
WALCHAND PEOPLEFIRST LTD.,WALCHPF,Consulting Services
SWASTIK SAFE DEPOSIT & INVESTMENTS LTD.,ZSWASTSA,Other Financial Services
W.H.BRADY & CO.LTD.,WHBRADY,Other Industrial Products
SHAILY ENGINEERING PLASTICS LTD.,SHAILY,Plastic Products - Industrial
BOMBAY BURMAH TRADING CORP.LTD.,BBTC,Packaged Foods
BOMBAY CYCLE & MOTOR AGENCY LTD.,BOMBCYC,Trading & Distributors
GREAVES COTTON LTD.,GREAVESCOT,Diesel Engines
MULLER & PHIPPS (INDIA) LTD.,MULLER,Trading & Distributors
AMALGAMATED ELECTRICITY CO.LTD.,AMALGAM,Diversified Commercial Services
Anand Projects Ltd,ANANDPROJ,Civil Construction
INDIANIVESH LTD.,INDIANVSH,Non Banking Financial Company (NBFC)
COASTAL CORPORATION LTD.,COASTCORP,Other Food Products
CHOWGULE STEAMSHIPS LTD.,CHOWGULSTM,Shipping
GLOBAL OFFSHORE SERVICES LTD.-$,GLOBOFFS,Shipping
ASI Industries Ltd,ASIIL,Industrial Minerals
SAGAR CEMENTS LTD.-$,SAGCEM,Cement & Cement Products
DECCAN CEMENTS LTD.-$,DECCANCE,Cement & Cement Products
MANGALAM CEMENT LTD.,MANGLMCEM,Cement & Cement Products
NCL INDUSTRIES LTD.-$,NCLIND,Cement & Cement Products
SAURASHTRA CEMENT LTD.,SAURASHCEM,Cement & Cement Products
SHREE DIGVIJAY CEMENT CO.LTD.-$,SHREDIGCEM,Cement & Cement Products
Borosil Renewables Ltd,BORORENEW,Glass - Industrial
Lerthai Finance Ltd,LERTHAI,Other Construction Materials
RAASI REFRACTORIES LTD.-$,RASSIREF,Industrial Equipments
TRIVENI GLASS LTD.-$,TRIVENIGQ,Other Construction Materials
NILACHAL REFRACTORIES LTD.,NILACHAL,Refractories
Andhra Paper Ltd,ANDHRAPAP,Paper & Paper Products
BALKRISHNA INDUSTRIES LTD.-$,BALKRISIND,Tyres & Rubber Products
ORIENT PAPER & INDUSTRIES LTD.,ORIENTPPR,Paper & Paper Products
CITADEL REALTY AND DEVELOPERS LTD.,CITADEL,Residential- Commercial Projects
ROLLATAINERS LTD.,ROLLT,Packaging
SESHASAYEE PAPER & BOARDS LTD.,SESHAPAPER,Paper & Paper Products
SHREE BHAWANI PAPER MILLS LTD.,SHBHAWPA,Paper & Paper Products
Nath Industries Ltd,NATHIND,Paper & Paper Products
VAPI PAPER MILLS LTD.,VAPIPPR,Paper & Paper Products
DCM LTD.,DCM,IT Enabled Services
GAEKWAR MILLS LTD.,ZGAEKWAR,Other Textile Products
FORBES & COMPANY LTD.-$,FORBESCO,Household Appliances
H.P.COTTON TEXTILE MILLS LTD.,HPCOTTON,Other Textile Products
UNITED INTERACTIVE LTD.,UNITEDINT,IT Enabled Services
Jamshri Realty Ltd-$,JAMSHRI,Residential- Commercial Projects
KATARE SPINNING MILLS LTD.,KATRSPG,Other Textile Products
KESORAM INDUSTRIES LTD.,KESORAMIND,Cement & Cement Products
LAKSHMI MILLS COMPANY LTD.-$,LAKSHMIMIL,Other Textile Products
VARDHMAN TEXTILES LTD.,VTL,Other Textile Products
PENINSULA LAND LTD.,PENINLAND,Residential- Commercial Projects
PASUPATI SPG.& WVG.MILLS LTD.,PASUSPG,Other Textile Products
The Phoenix Mills Ltd,PHOENIXLTD,Residential- Commercial Projects
MARATHON NEXTGEN REALTY LTD.,MARATHON,Residential- Commercial Projects
RAJA BAHADUR INTERNATIONAL LTD.,RAJABAH,Residential- Commercial Projects
RELIANCE CHEMOTEX INDUSTRIES LTD.-$,RELCHEMQ,Other Textile Products
RUBY MILLS LTD.,RUBYMILLS,Other Textile Products
SIMPLEX REALTY LTD.,SIMPLXREA,Residential- Commercial Projects
SWAN ENERGY LTD.,SWANENERGY,Other Textile Products
VICTORIA MILLS LTD.,VICTMILL,Residential- Commercial Projects
S.V.TRADING & AGENCIES LTD.,ZSVTRADI,Other Financial Services
SVARAJ TRADING & AGENCIES LTD.,ZSVARAJT,Other Financial Services
SHREE SALASAR INVESTMENT LTD.,SALSAIN,Other Financial Services
INDSOYA LTD.,INDSOYA,Diversified Commercial Services
Zodiac Ventures Limited,ZODIACVEN,Consulting Services
VEER ENERGY & INFRASTRUCTURE LTD.,VEERENRGY,Electric Utilities
SW Investments Ltd,SW1,Diversified Commercial Services
Tilak Ventures Ltd,TILAK,Investment Company
K K Fincorp Limited,KKFIN,Diversified Commercial Services
UNIJOLLY INVESTMENTS CO.LTD.,UNIJOLL,Other Financial Services
Wagend Infra Venture Limited,WAGEND,Diversified Commercial Services
ELCID INVESTMENTS LTD.,ELCIDIN,Diversified Commercial Services
MEDIAONE GLOBAL ENTERTAINMENT LTD.,MEDIAONE,Film Production- Distribution & Exhibition
HEALTHY INVESTMENTS LTD.,HEALINV,Diversified Commercial Services
SAHARA ONE MEDIA & ENTERTAINMENT LTD.-$,SAHARA,TV Broadcasting & Software Production
SHREENATH INVESTMENTS CO.LTD.,SHRENTI,Diversified Commercial Services
BANSWARA SYNTEX LTD.-$,BANSWRAS,Other Textile Products
MODELLA WOOLLENS LTD.,MODWOOL,Trading & Distributors
MODIPON LTD.,MODIPON,Residential- Commercial Projects
SHRI DINESH MILLS LTD.-$,SHRIDINE,Other Textile Products
SRF LTD.,SRF,Specialty Chemicals
SIYARAM SILK MILLS LTD.-$,SIYSIL,Other Textile Products
SWADESHI POLYTEX LTD.,SWADPOL,Other Textile Products
SATYAM SILK MILLS LTD.,ZSATYASL,Other Financial Services
BHARAT BIJLEE LTD.-$,BBL,Other Electrical Equipment
ELPRO INTERNATIONAL LTD.,ELPROINTL,Other Electrical Equipment
GEE LTD.,GEE,Other Electrical Equipment
HIND RECTIFIERS LTD.,HIRECT,Industrial Equipments
INDO-NATIONAL LTD.,NIPPOBATRY,Batteries
ZENSAR TECHNOLOGIES LTD.,ZENSARTECH,Computers - Software & Consulting
JYOTI LTD.-$,JYOTI,Heavy Electrical Equipment
JSL INDUSTRIES LTD.,JSLINDL,Other Electrical Equipment
KAYCEE INDUSTRIES LTD.,KAYCEEI,Other Electrical Equipment
INDOKEM LTD.,INDOKEM,Specialty Chemicals
PANASONIC ENERGY INDIA COMPANY LTD.-$,PANAENERG,Batteries
NELCO LTD.,NELCO,Computers Hardware & Equipments
PERMANENT MAGNETS LTD.-$,PERMAGN,Other Electrical Equipment
HIGH ENERGY BATTERIES (INDIA) LTD.,HIGHENE,Batteries
STANDARD BATTERIES LTD.,STDBAT,Non Banking Financial Company (NBFC)
UNIVERSAL CABLES LTD.,UNIVCABLES,Cables - Electricals
DELTON CABLES LTD.,DLTNCBL,Other Electrical Equipment
LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,LAKSELEC,Other Electrical Equipment
Modulex Construction Technologies Ltd,MODULEX,Civil Construction
Delta Manufacturing Ltd,DELTAMAGNT,Other Industrial Products
Confidence Finance And Trading Limited,CONFINT,Other Financial Services
Ravindra Energy Ltd,RELTD,Electric Utilities
G.D.TRADING & AGENCIES LTD.,GDTRAGN,Other Financial Services
MULTIPURPOSE TRADING & AGENCIES LTD.,ZMULTIPU,Diversified Commercial Services
RIDHI SYNTHETICS LTD.,RIDHISYN,Other Financial Services
SOFTBPO GLOBAL SERVICES LTD.,SOFTBPO,Computers - Software & Consulting
Nyssa Corporation Limited,NYSSACORP,Trading & Distributors
Flomic Global Logistics Ltd,FLOMIC,Logistics Solution Provider
Krishna Ventures Limited,KRISHNA,Residential- Commercial Projects
GANESH HOLDINGS LTD.,GANHOLD,Diversified Commercial Services
SJ CORPORATION LTD.,SJCORP,Gems- Jewellery And Watches
UNI ABEX ALLOY PRODUCTS LTD.,UNIABEXAL,Iron & Steel Products
SARDA ENERGY & MINERALS LTD.-$,SARDAEN,Iron & Steel
BHAGWATI AUTOCAST LTD.,BGWTATO,Castings & Forgings
BOMBAY WIRE ROPES LTD.,BOMBWIR,Iron & Steel Products
GALADA POWER & TELECOMMUNICATION LTD.,GALADA,Other Electrical Equipment
INDIAN BRIGHT STEEL CO.LTD.,IBRIGST,Iron & Steel Products
INDIAN HUME PIPE CO.LTD.,INDIANHUME,Engineering & Construction products
INDIAN LINK CHAIN MANUFACTURES LTD.,INLCM,Other Industrial Products
INVESTMENT & PRECISION CASTINGS LTD.,INVPRECQ,Castings & Forgings
INFORMED TECHNOLOGIES INDIA LTD.,INFORTEC,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)
KAIRA CAN CO.LTD.,KAIRA,Packaging
ORIENT ABRASIVES LTD.-$,ORIENTABRA,Refractories
NATIONAL STANDARD (INDIA) LTD.,NATIONSTD,Residential- Commercial Projects
Duncan Engineering Ltd-$,DUNCANENG,Auto Components & Equipments
SANDUR MANGANESE & IRON ORES LTD.,SANDUMA,Industrial Minerals
STOVEC INDUSTRIES LTD.,STOVACQ,Industrial Machinery
TAYO ROLLS LTD.-$,TATAYODOGA,Iron & Steel Products
TINPLATE COMPANY OF INDIA LTD.,TINPLATE,Packaging
Cholamandalam Financial Holdings Ltd,CHOLAHLDNG,Investment Company
WELCAST STEELS LTD.,ZWELCAST,Other Industrial Products
WESTERN MINISTIL LTD.,WMINIMT,Iron & Steel Products
AUTOMOTIVE AXLES LTD.,AUTOAXLES,Auto Components & Equipments
AUTOMOBILE CORPORATION OF GOA LTD.-$,ACGL,Auto Components & Equipments
SETCO AUTOMOTIVE LTD.,SETCO,Auto Components & Equipments
INDIA RADIATORS LTD.,INRADIA,Auto Components & Equipments
SCOOTERS INDIA LTD.,SCOOTER,2/3 Wheelers
TALBROS AUTOMOTIVE COMPONENTS LTD.,TALBROAUTO,Auto Components & Equipments
Z.F.STEERING GEAR (INDIA) LTD.-$,ZFSTEERING,Auto Components & Equipments
SML ISUZU LIMITED,SMLISUZU,Commercial Vehicles
TIL LTD.,TIL,Construction Vehicles
EICHER MOTORS LTD.,EICHERMOT,2/3 Wheelers
JAINEX AAMCOL LTD.,JAINEX,Auto Components & Equipments
ALFRED HERBERT (INDIA) LTD.,ALFREDHE,Non Banking Financial Company (NBFC)
Veljan Denison Limited,VELJAN,Auto Components & Equipments
DYNAMATIC TECHNOLOGIES LTD.-$,DYNAMATECH,Industrial Equipments
G.G.DANDEKAR MACHINE WORKS LTD.,GGDANDE,Industrial Machinery
GMM PFAUDLER LTD.,GMM,Industrial Equipments
KIRLOSKAR PNEUMATIC CO.LTD.,KIRLPNU,Compressors & Pumps
Tulive Developers Limited,TULIVE,Industrial Equipments
KPT Industries Ltd,KPT,Industrial Machinery
LAKSHMI AUTOMATIC LOOM WORKS LTD.,LXMIATO,Industrial Machinery
LYNX MACHINERY & COMMERCIALS LTD.,LYNMC,Industrial Machinery
MANUGRAPH INDIA LTD.-$,MANUGRAPH,Industrial Equipments
Mirch Technologies (India) Ltd,MIRCH,Industrial Machinery
NESCO LTD.,NESCO,Diversified Commercial Services
INTEGRA ENGINEERING INDIA LTD.,INTEGRAEN,Industrial Machinery
REVATHI EQUIPMENT LTD.-$,REVATHI,Industrial Equipments
TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,TEXINFRA,Residential- Commercial Projects
WENDT (INDIA) LTD.,WENDT,Abrasives
SINDU VALLEY TECHNOLOGIES LTD.,SINDUVA,Computers - Software & Consulting
RESPONSIVE INDUSTRIES LTD.,RESPONIND,Furniture- Home Furnishing- Flooring
SHYAMKAMAL INVESTMENTS LTD.,SHYMINV,Other Financial Services
MAHARASHTRA CORPORATION LTD.,MAHACORP,Trading & Distributors
Dolat Algotech Ltd,DOLATALGO,Stockbroking & Allied
WESTLIFE DEVELOPMENT LTD.,WESTLIFE,Hotels & Resorts
ZEE ENTERTAINMENT ENTERPRISES LTD.,ZEEL,TV Broadcasting & Software Production
Goldcrest Corporation Limited,GOLDCORP,Residential- Commercial Projects
KOVALAM INVESTMENT & TRADING CO.LTD.,ZKOVALIN,Diversified Commercial Services
SVP Global Textiles Ltd,SVPGLOB,Other Textile Products
MULTIPLUS HOLDINGS LTD.,MULTIIN,Diversified Commercial Services
SKYLINE MILLARS LTD.,SKYLMILAR,Residential- Commercial Projects
BIMETAL BEARINGS LTD.-$,BIMETAL,Auto Components & Equipments
TAPARIA TOOLS LTD.,TAPARIA,Iron & Steel Products
BHARAT GEARS LTD.,BHARATGEAR,Auto Components & Equipments
BRADY & MORRIS ENGINEERING CO.LTD.,BRADYM,Construction Vehicles
La Tim Metal & Industries Ltd,LATIMMETAL,Trading - Metals
ELECON ENGINEERING CO.LTD.,ELECON,Industrial Equipments
GRAUER & WEIL (INDIA) LTD.-$,GRAUWEIL,Commodity Chemicals
Him Teknoforge Ltd,HIMTEK,Auto Components & Equipments
GABRIEL INDIA LTD.-$,GABRIEL,Auto Components & Equipments
HERCULES HOISTS LTD.,HERCULES,Industrial Equipments
Algoquant Fintech Ltd,AQFINTECH,Other Financial Services
IFB INDUSTRIES LTD.,IFBIND,Household Appliances
SINGER INDIA LTD.,SINGER,Household Appliances
INTERNATIONAL COMBUSTION (INDIA) LTD.,INTLCOMBQ,Industrial Machinery
FEDERAL-MOGUL GOETZE (INDIA) LTD.,FMGOETZE,Auto Components & Equipments
JOST'S ENGINEERING CO.LTD.,JOSTS,Industrial Equipments
Schaeffler India Ltd,SCHAEFFLER,Auto Components & Equipments
RANE HOLDINGS LTD.,RANEHOLDIN,Auto Components & Equipments
ROLCON ENGINEERING CO.LTD.,ROLCOEN,Other Industrial Products
SNL BEARINGS LTD.,SNL,Bearings
JAIPAN INDUSTRIES LTD.,JAIPAN,Household Appliances
MANGAL CREDIT AND FINCORP LTD.,MANCREDIT,Non Banking Financial Company (NBFC)
TRF LTD.-$,TRF,Industrial Equipments
WPIL LTD.,WPIL,Industrial Machinery
KENNAMETAL INDIA LTD.-$,KENNAMET,Industrial Equipments
Hindustan Hardy Ltd,HINDHARD,Auto Components & Equipments
TRITON VALVES LTD.,TRITONV,Auto Components & Equipments
SUDAL INDUSTRIES LTD.,SUDAI,Aluminium
PRAKASH INDUSTRIES LTD.,PRAKASH,Iron & Steel
Hariyana Ventures Ltd,HVL,Iron & Steel Products
PRABHU STEEL INDUSTRIES LTD.,ZPRBHSTE,Iron & Steel Products
Arshiya Limited,ARSHIYA,Logistics Solution Provider
GRINDWELL NORTON LTD.-$,GRINDWELL,Abrasives
LAKSHMI PRECISION SCREWS LTD.,LAKPRE,Fastener
STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,STANROS,Investment Company
GENESYS INTERNATIONAL CORPORATION LTD.,GENESYS,IT Enabled Services
ALNA TRADING & EXPORTS LTD.,ALNATRD,Trading & Distributors
Pankaj Piyush Trade & Investment Ltd,PANKAJPIYUS,Auto Components & Equipments
PARNAX LAB LTD.,PARNAXLAB,Pharmaceuticals
VISAGAR POLYTEX LTD.,VIVIDHA,Other Textile Products
ISHWARSHAKTI HOLDINGS & TRADERS LTD.,ISHWATR,Non Banking Financial Company (NBFC)
TERRAFORM MAGNUM LTD.,TERRAFORM,Other Financial Services
APIS INDIA LTD.,APIS,Other Food Products
KHATAU EXIM LTD.,ZKHATAUE,Trading & Distributors
Emergent Industrial Solutions Ltd,EMERGENT,Trading - Metals
KANANI INDUSTRIES LTD.,KANANIIND,Gems- Jewellery And Watches
Galaxy Cloud Kitchens Ltd-$,GCKL,Packaged Foods
SARVAMANGAL MERCANTILE CO.LTD.,ZSARVAMA,Diversified Commercial Services
Arihant Superstructures Limited,ASL,Residential- Commercial Projects
VIKSIT ENGINEERING LTD.,VIKSHEN,Trading & Distributors
BLISS GVS PHARMA LTD.,BLISSGVS,Pharmaceuticals
INEOS Styrolution India Ltd,INEOSSTYRO,Specialty Chemicals
ALEMBIC LTD.,ALEMBICLTD,Residential- Commercial Projects
AMINES & PLASTICIZERS LTD.,AMNPLST,Commodity Chemicals
ANUH PHARMA LTD.,ANUHPHR,Pharmaceuticals
MODISON METALS LTD.-$,MODISNME,Other Electrical Equipment
BAYER CROPSCIENCE LTD.,BAYERCROP,Pesticides & Agrochemicals
Sashwat Technocrats Limited,SASHWAT,Other Construction Materials
CHEMO PHARMA LABORATORIES LTD.,CHEMOPH,Pharmaceuticals
CLARIANT CHEMICALS (INDIA) LTD.,CLNINDIA,Dyes And Pigments
COROMANDEL INTERNATIONAL LTD.,COROMANDEL,Fertilizers
DEEPAK NITRITE LTD.-$,DEEPAKNI,Specialty Chemicals
DHARAMSI MORARJI CHEMICAL CO.LTD.,DHARAMSI,Specialty Chemicals
Fermenta Biotech Ltd,FERMENTA,Pharmaceuticals
GOCL Corporation Ltd-$,GOCLCORP,Explosives
JAYSHREE CHEMICALS LTD.,JAYCH,Commodity Chemicals
J.L.MORISON (INDIA) LTD.,JLMORI,Personal Care
KANORIA CHEMICALS & INDUSTRIES LTD.,KANORICHEM,Commodity Chemicals
KELTECH ENERGIES LTD.,KELENRG,Explosives
KEMP & COMPANY LTD.,KEMP,Diversified Commercial Services
NITTA GELATIN INDIA LTD.-$,NITTAGELA,Specialty Chemicals
M.P.AGRO INDUSTRIES LTD.,MPAGI,Fertilizers
ORIENTAL CARBON & CHEMICALS LTD.-$,ORIENTCQ,Commodity Chemicals
PB Global Ltd,PBGLOBAL,Pesticides & Agrochemicals
PCBL Ltd,PCBL,Carbon Black
AMAL LTD.,AMAL,Specialty Chemicals
POLYCHEM LTD.,POLYCHEM,Commodity Chemicals
PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,PUNJABCHEM,Pesticides & Agrochemicals
GUJCHEM DISTILLERS INDIA LTD.,GUJCMDS,Commodity Chemicals
SADHANA NITROCHEM LTD.,SADHNANIQ,Commodity Chemicals
SUDARSHAN CHEMICAL INDUSTRIES LTD.,SUDARSCHEM,Dyes And Pigments
ULTRAMARINE & PIGMENTS LTD.-$,ULTRAMAR,Dyes And Pigments
TRANSPEK INDUSTRY LTD.-$,TRANSPEK,Commodity Chemicals
UNICHEM LABORATORIES LTD.,UNICHEMLAB,Pharmaceuticals
MYSORE PETRO CHEMICALS LTD.-$,MYSORPETRO,Trading - Chemicals
ALKYL AMINES CHEMICALS LTD.-$,ALKYLAMINE,Specialty Chemicals
Tuticorin Alkali Chemicals And Fertilizers Ltd,TUTIALKA,Commodity Chemicals
ASTRAZENECA PHARMA INDIA LTD.,ASTRAZEN,Pharmaceuticals
PUNJAB ALKALIES & CHEMICALS LTD.,PACL,Commodity Chemicals
TANFAC INDUSTRIES LTD.-$,TANFACIND,Commodity Chemicals
GUJARAT PETROSYNTHESE LTD.,GUJPETR,Petrochemicals
MASTER CHEMICALS LTD.,MASCH,Other Textile Products
GUJARAT THEMIS BIOSYN LTD.,GUJTHEM,Pharmaceuticals
JAYSYNTH DYESTUFF (INDIA) LTD.,JAYSYN,Specialty Chemicals
MAKERS LABORATORIES LTD.-$,MAKERSL,Pharmaceuticals
CONTINENTAL CHEMICALS LTD.,CONTCHM,Software Products
J.B.CHEMICALS & PHARMACEUTICALS LTD.,JBCHEPHARM,Pharmaceuticals
INDO GULF INDUSTRIES LTD.,IGLFXPL-B,Specialty Chemicals
ADVANCE PETROCHEMICALS LTD.,ADVPETR-B,Commodity Chemicals
RAJASTHAN PETRO SYNTHETICS LTD.,RAJSPTR,Other Textile Products
